"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Método","Potencia","tcomp"
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0205,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.021,1000,"MANTA",1,1.09977221488953
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.021,1000,"MANTA",1,1.13742899894714
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.021,1000,"MANTA",0.997,1.11783933639526
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.021,1000,"MANTA",1,7.30412936210632
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.021,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.021,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0215,1000,"MANTA",1,1.25798177719116
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0215,1000,"MANTA",1,1.04538893699646
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0215,1000,"MANTA",0.998,1.0427553653717
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0215,1000,"MANTA",1,7.50193524360657
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0215,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0215,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.022,1000,"MANTA",1,1.11945867538452
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.022,1000,"MANTA",1,1.00036883354187
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.022,1000,"MANTA",0.999,1.10317540168762
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.022,1000,"MANTA",1,8.48193645477295
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.022,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.022,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0225,1000,"MANTA",1,1.09796643257141
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0225,1000,"MANTA",1,1.15582418441772
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0225,1000,"MANTA",1,1.10127091407776
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0225,1000,"MANTA",1,8.94202136993408
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0225,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0225,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.023,1000,"MANTA",1,1.42501354217529
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.023,1000,"MANTA",1,1.02462863922119
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.023,1000,"MANTA",1,1.04898738861084
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.023,1000,"MANTA",1,9.97933793067932
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.023,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.023,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0235,1000,"MANTA",1,1.17759680747986
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0235,1000,"MANTA",1,1.09760069847107
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0235,1000,"MANTA",1,1.09481358528137
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0235,1000,"MANTA",1,10.3945410251617
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0235,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0235,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.024,1000,"MANTA",1,1.13920402526855
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.024,1000,"MANTA",1,1.00182962417603
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.024,1000,"MANTA",1,1.21936869621277
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.024,1000,"MANTA",1,11.7132346630096
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.024,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.024,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0245,1000,"MANTA",1,1.10794019699097
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0245,1000,"MANTA",1,0.997454881668091
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0245,1000,"MANTA",1,1.2079176902771
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0245,1000,"MANTA",1,12.0510764122009
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0245,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.0245,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.025,1000,"MANTA",1,1.10152459144592
"Transformación logarítmica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.025,1000,"MANTA",1,1.10333299636841
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.025,1000,"MANTA",1,1.14805889129639
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.025,1000,"MANTA",1,13.1711745262146
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.025,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",5,3,0.026,NA,0.025,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,5e-04,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,5e-04,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,5e-04,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,5e-04,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,5e-04,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,5e-04,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.001,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.001,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.001,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.001,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.001,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.001,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0015,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0015,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0015,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0015,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0015,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0015,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.002,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.002,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.002,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.002,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.002,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.002,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0025,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0025,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0025,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0025,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0025,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0025,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.003,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.003,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.003,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.003,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.003,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.003,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0035,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0035,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0035,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0035,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0035,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0035,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.004,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.004,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.004,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.004,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.004,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.004,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0045,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0045,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0045,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0045,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0045,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0045,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.005,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.005,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.005,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.005,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.005,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.005,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0055,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0055,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0055,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0055,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0055,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0055,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.006,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.006,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.006,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.006,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.006,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.006,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0065,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0065,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0065,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0065,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0065,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0065,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.007,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.007,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.007,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.007,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.007,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.007,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0075,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0075,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0075,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0075,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0075,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0075,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.008,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.008,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.008,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.008,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.008,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.008,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0085,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0085,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0085,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0085,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0085,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0085,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.009,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.009,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.009,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.009,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.009,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.009,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0095,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0095,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0095,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0095,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0095,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0095,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.01,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.01,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.01,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.01,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.01,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.01,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0105,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0105,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0105,1000,"MANOVA",NA,NA
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0105,1000,"MANOVA",NA,NA
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0105,1000,"MANOVA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0105,1000,"MANOVA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.011,1000,"MANOVA",NA,NA
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.011,1000,"MANOVA",NA,NA
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.011,1000,"MANOVA",NA,NA
