"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANTA",0.235,1.06232857704163,"MANOVA",0.61,1.33565998077393,37.5,88.7573964497041
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANTA",0.229,1.03019404411316,"MANOVA",0.607,0.665253639221191,37.8,90.4306220095694
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANTA",0.038,1.06324768066406,"MANOVA",0.035,0.745446443557739,0.3,8.21917808219177
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANTA",0.232,1.25538897514343,"MANOVA",0.609,0.674396276473999,37.7,89.6551724137931
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.0875,1000,"MANTA",0.236,1.52831029891968,"MANOVA",0.519,0.929429054260254,28.3,74.9668874172186
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.0875,1000,"MANTA",0.226,2.13686656951904,"MANOVA",0.519,0.883807897567749,29.3,78.6577181208054
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.0875,1000,"MANTA",0.04,1.31271624565125,"MANOVA",0.04,0.927266597747803,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.0875,1000,"MANTA",0.231,1.22450304031372,"MANOVA",0.518,0.791642427444458,28.7,76.6355140186916
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.0875,1000,"MANTA",0.226,1.21309661865234,"MANOVA",0.488,0.792957782745361,26.2,73.3893557422969
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.0875,1000,"MANTA",0.22,1.16659998893738,"MANOVA",0.487,0.726545572280884,26.7,75.5304101838755
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.0875,1000,"MANTA",0.031,1.13698577880859,"MANOVA",0.041,0.791720151901245,1,27.7777777777778
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.0875,1000,"MANTA",0.223,1.46974086761475,"MANOVA",0.49,0.675194025039673,26.7,74.8948106591865
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.0875,1000,"MANTA",0.215,1.10112023353577,"MANOVA",0.532,0.699345827102661,31.7,84.8728246318608
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.0875,1000,"MANTA",0.206,1.30996775627136,"MANOVA",0.525,0.662567853927612,31.9,87.2777017783858
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.0875,1000,"MANTA",0.03,1.19999408721924,"MANOVA",0.04,0.820617437362671,1,28.5714285714286
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.0875,1000,"MANTA",0.213,1.06857490539551,"MANOVA",0.532,0.66435432434082,31.9,85.6375838926175
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.0875,1000,"MANTA",0.194,1.199786901474,"MANOVA",0.753,0.670928478240967,55.9,118.05702217529
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.0875,1000,"MANTA",0.194,1.14251279830933,"MANOVA",0.744,0.689160823822021,55,117.27078891258
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.0875,1000,"MANTA",0.035,1.16227912902832,"MANOVA",0.034,0.740658521652222,0.1,2.89855072463768
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.0875,1000,"MANTA",0.195,1.16797351837158,"MANOVA",0.753,0.665779113769531,55.8,117.721518987342
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANTA",0.355,1.11012315750122,"MANOVA",0.793,0.686091661453247,43.8,76.3066202090592
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANTA",0.343,1.12435030937195,"MANOVA",0.796,0.753908634185791,45.3,79.5434591747147
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANTA",0.038,1.15377449989319,"MANOVA",0.035,0.799124717712402,0.3,8.21917808219177
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANTA",0.352,1.07397866249084,"MANOVA",0.792,0.689995765686035,44,76.9230769230769
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.105,1000,"MANTA",0.342,1.1101348400116,"MANOVA",0.701,0.682590007781982,35.9,68.8398849472675
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.105,1000,"MANTA",0.336,1.11818790435791,"MANOVA",0.694,0.686439275741577,35.8,69.5145631067961
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.105,1000,"MANTA",0.042,1.11099195480347,"MANOVA",0.04,0.758599996566772,0.2,4.87804878048781
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.105,1000,"MANTA",0.34,1.18602228164673,"MANOVA",0.699,0.896353006362915,35.9,69.1049085659288
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.105,1000,"MANTA",0.306,1.12119293212891,"MANOVA",0.679,0.668803691864014,37.3,75.7360406091371
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.105,1000,"MANTA",0.303,1.11777806282043,"MANOVA",0.676,0.751132249832153,37.3,76.2002042900919
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.105,1000,"MANTA",0.033,1.17971754074097,"MANOVA",0.042,0.760037660598755,0.9,24
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.105,1000,"MANTA",0.311,1.09514760971069,"MANOVA",0.677,0.663951396942139,36.6,74.0890688259109
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.105,1000,"MANTA",0.29,1.09258937835693,"MANOVA",0.728,0.694905519485474,43.8,86.0510805500982
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.105,1000,"MANTA",0.278,1.14938926696777,"MANOVA",0.722,0.680477857589722,44.4,88.8
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.105,1000,"MANTA",0.03,1.14839053153992,"MANOVA",0.04,0.747824430465698,1,28.5714285714286
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.105,1000,"MANTA",0.283,1.16368579864502,"MANOVA",0.725,0.681481599807739,44.2,87.6984126984127
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.105,1000,"MANTA",0.264,1.13142228126526,"MANOVA",0.911,0.676456212997437,64.7,110.127659574468
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.105,1000,"MANTA",0.253,1.23700308799744,"MANOVA",0.902,0.688075542449951,64.9,112.380952380952
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.105,1000,"MANTA",0.035,1.13791942596436,"MANOVA",0.036,0.953339576721191,0.0999999999999994,2.81690140845069
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.105,1000,"MANTA",0.256,1.10211873054504,"MANOVA",0.907,0.689270734786987,65.1,111.95184866724
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANTA",0.482,1.1491219997406,"MANOVA",0.93,0.667730093002319,44.8,63.4560906515581
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANTA",0.478,1.11340045928955,"MANOVA",0.924,0.692227840423584,44.6,63.623395149786
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANTA",0.04,1.14411497116089,"MANOVA",0.036,0.749386310577393,0.4,10.5263157894737
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANTA",0.48,1.15644407272339,"MANOVA",0.926,0.68065333366394,44.6,63.4423897581792
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1225,1000,"MANTA",0.486,1.1112208366394,"MANOVA",0.854,0.686576843261719,36.8,54.9253731343284
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1225,1000,"MANTA",0.469,1.10311150550842,"MANOVA",0.859,0.800488471984863,39,58.7349397590362
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1225,1000,"MANTA",0.044,1.14153146743774,"MANOVA",0.04,0.767699718475342,0.4,9.52380952380952
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1225,1000,"MANTA",0.476,1.28622937202454,"MANOVA",0.856,0.671575546264648,38,57.0570570570571
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1225,1000,"MANTA",0.442,1.07404017448425,"MANOVA",0.825,0.706435680389404,38.3,60.457774269929
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1225,1000,"MANTA",0.431,1.13583898544312,"MANOVA",0.831,0.696946859359741,40,63.391442155309
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1225,1000,"MANTA",0.034,1.14332747459412,"MANOVA",0.044,0.769812107086182,1,25.6410256410256
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1225,1000,"MANTA",0.432,1.06993317604065,"MANOVA",0.829,0.671817541122437,39.7,62.9659000793021
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1225,1000,"MANTA",0.398,1.10622048377991,"MANOVA",0.876,0.679395198822021,47.8,75.0392464678179
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1225,1000,"MANTA",0.389,1.1240394115448,"MANOVA",0.873,0.710274457931519,48.4,76.7036450079239
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1225,1000,"MANTA",0.032,1.13286709785461,"MANOVA",0.041,0.764184713363647,0.9,24.6575342465753
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1225,1000,"MANTA",0.393,1.15936946868896,"MANOVA",0.874,0.672056674957275,48.1,75.9273875295975
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.1225,1000,"MANTA",0.36,1.13329839706421,"MANOVA",0.976,0.668364763259888,61.6,92.2155688622755
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.1225,1000,"MANTA",0.35,1.42303657531738,"MANOVA",0.975,0.680421829223633,62.5,94.3396226415094
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.1225,1000,"MANTA",0.034,1.18751192092896,"MANOVA",0.036,0.748303890228271,0.199999999999999,5.7142857142857
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.1225,1000,"MANTA",0.354,1.11091899871826,"MANOVA",0.975,0.683233022689819,62.1,93.4537246049661
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANTA",0.628,1.07291889190674,"MANOVA",0.976,0.686172962188721,34.8,43.3915211970075
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANTA",0.622,1.18371033668518,"MANOVA",0.976,0.68058180809021,35.4,44.305381727159
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANTA",0.043,1.17420840263367,"MANOVA",0.039,0.755620718002319,0.4,9.7560975609756
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANTA",0.627,1.08164405822754,"MANOVA",0.975,0.681411743164062,34.8,43.4456928838951
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.14,1000,"MANTA",0.622,1.21008634567261,"MANOVA",0.952,0.675443172454834,33,41.9313850063532
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.14,1000,"MANTA",0.619,1.0986602306366,"MANOVA",0.952,0.688348770141602,33.3,42.3933800127307
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.14,1000,"MANTA",0.045,1.1384642124176,"MANOVA",0.041,0.758095502853394,0.4,9.30232558139534
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.14,1000,"MANTA",0.619,1.08627438545227,"MANOVA",0.951,0.670127868652344,33.2,42.2929936305732
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.14,1000,"MANTA",0.574,1.19721555709839,"MANOVA",0.935,0.686221837997437,36.1,47.8462557985421
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.14,1000,"MANTA",0.57,1.0990788936615,"MANOVA",0.932,0.704987049102783,36.2,48.202396804261
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.14,1000,"MANTA",0.035,1.12898397445679,"MANOVA",0.044,1.00119233131409,0.9,22.7848101265823
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.14,1000,"MANTA",0.577,1.05922913551331,"MANOVA",0.933,0.682178497314453,35.6,47.1523178807947
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.14,1000,"MANTA",0.529,1.10354089736938,"MANOVA",0.963,0.68637752532959,43.4,58.1769436997319
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.14,1000,"MANTA",0.519,1.13917326927185,"MANOVA",0.963,0.698286771774292,44.4,59.919028340081
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.14,1000,"MANTA",0.036,1.13582110404968,"MANOVA",0.042,0.772742033004761,0.6,15.3846153846154
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.14,1000,"MANTA",0.526,1.07522177696228,"MANOVA",0.963,0.765198230743408,43.7,58.6971121558093
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.14,1000,"MANTA",0.479,1.2097909450531,"MANOVA",0.995,0.700708866119385,51.6,70.0135685210312
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.14,1000,"MANTA",0.467,1.14064121246338,"MANOVA",0.996,0.716251850128174,52.9,72.3171565276828
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.14,1000,"MANTA",0.037,1.13193011283875,"MANOVA",0.039,0.776896715164185,0.2,5.26315789473685
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.14,1000,"MANTA",0.469,1.11235189437866,"MANOVA",0.996,0.665077924728394,52.7,71.9453924914676
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.8,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANTA",0.767,1.10575413703918,"MANOVA",0.996,0.892255306243896,22.9,25.9784458309699
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANTA",0.753,1.09376788139343,"MANOVA",0.997,0.693665742874146,24.4,27.8857142857143
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANTA",0.044,1.20510172843933,"MANOVA",0.039,0.764082670211792,0.5,12.0481927710843
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANTA",0.761,1.11386013031006,"MANOVA",0.997,0.673278570175171,23.6,26.8486916951081
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1575,1000,"MANTA",0.733,1.1011598110199,"MANOVA",0.984,0.696289300918579,25.1,29.2370413511939
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1575,1000,"MANTA",0.732,1.10572624206543,"MANOVA",0.984,0.696771860122681,25.2,29.3706293706294
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1575,1000,"MANTA",0.047,1.2194619178772,"MANOVA",0.041,0.759552478790283,0.6,13.6363636363636
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1575,1000,"MANTA",0.731,1.12603831291199,"MANOVA",0.984,0.673845529556274,25.3,29.5043731778426
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.2,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1575,1000,"MANTA",0.692,1.10714817047119,"MANOVA",0.979,0.71655797958374,28.7,34.3506882106523
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1575,1000,"MANTA",0.689,1.08048105239868,"MANOVA",0.978,0.707085132598877,28.9,34.6730653869226
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1575,1000,"MANTA",0.04,1.13719153404236,"MANOVA",0.043,0.749638080596924,0.3,7.22891566265059
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1575,1000,"MANTA",0.69,1.08227181434631,"MANOVA",0.978,0.693836688995361,28.8,34.5323741007194
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.4,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1575,1000,"MANTA",0.635,1.13335561752319,"MANOVA",0.986,0.681651830673218,35.1,43.3066008636644
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1575,1000,"MANTA",0.631,1.12343382835388,"MANOVA",0.986,0.66755199432373,35.5,43.908472479901
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0.6,0.1575,1000,"MANTA",0.041,1.20932221412659,"MANOVA",0.045,0.758841753005981,0.4,9.30232558139534
