"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.12297296524048,"MANOVA",1,0.738042116165161,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.11956310272217,"MANOVA",1,0.712770700454712,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.08894634246826,"MANOVA",1,0.696316719055176,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.11847472190857,"MANOVA",1,0.720605850219727,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.09852313995361,"MANOVA",1,0.729245185852051,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",0.067,1.2206404209137,"MANOVA",0.051,0.834325075149536,1.6,27.1186440677966
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.20174360275269,"MANOVA",1,0.695919990539551,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.10950231552124,"MANOVA",1,0.694570541381836,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.08586287498474,"MANOVA",1,0.734742879867554,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.14194822311401,"MANOVA",1,1.07785630226135,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.08787631988525,"MANOVA",1,0.819037437438965,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",0.056,1.15421986579895,"MANOVA",0.053,0.818651676177979,0.3,5.50458715596331
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.1929874420166,"MANOVA",1,0.695066213607788,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.05430173873901,"MANOVA",1,0.694329023361206,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.1089870929718,"MANOVA",1,0.714625835418701,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.21072912216187,"MANOVA",1,0.806649923324585,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.14449954032898,"MANOVA",1,0.720736265182495,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",0.061,1.20263695716858,"MANOVA",0.056,0.766646146774292,0.5,8.54700854700854
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.18327260017395,"MANOVA",1,0.718289613723755,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.13603186607361,"MANOVA",1,0.698259115219116,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.16721510887146,"MANOVA",1,0.778685808181763,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.13567018508911,"MANOVA",1,0.703701972961426,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.09840488433838,"MANOVA",1,0.718734979629517,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",0.066,1.16937208175659,"MANOVA",0.06,0.796309471130371,0.6,9.52380952380953
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.5142879486084,"MANOVA",1,0.699670553207397,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.0930187702179,"MANOVA",1,0.71698522567749,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.32133293151855,"MANOVA",1,0.696898698806763,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.2215211391449,"MANOVA",1,0.680121898651123,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.09519147872925,"MANOVA",1,0.71656322479248,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",0.069,1.15755248069763,"MANOVA",0.052,0.867537021636963,1.7,28.099173553719
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.13576722145081,"MANOVA",1,0.715257883071899,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.06871557235718,"MANOVA",1,0.694791793823242,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.12836003303528,"MANOVA",1,0.736032247543335,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.11559844017029,"MANOVA",1,0.681285619735718,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.15273308753967,"MANOVA",1,0.718950271606445,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",0.072,1.18041706085205,"MANOVA",0.055,0.764685869216919,1.7,26.7716535433071
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.11407327651978,"MANOVA",1,0.694008111953735,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.21879363059998,"MANOVA",1,0.726183176040649,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.17724347114563,"MANOVA",1,0.739902496337891,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.13006496429443,"MANOVA",1,1.13893389701843,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.13283276557922,"MANOVA",1,0.719013452529907,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",0.06,1.18455672264099,"MANOVA",0.056,0.763646602630615,0.4,6.89655172413793
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.0901460647583,"MANOVA",1,0.79365348815918,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.22700238227844,"MANOVA",1,0.718027353286743,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.11427688598633,"MANOVA",1,0.694339990615845,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.20716071128845,"MANOVA",1,0.746070384979248,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.31829500198364,"MANOVA",1,0.719465255737305,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",0.066,1.2448308467865,"MANOVA",0.058,0.774949789047241,0.8,12.9032258064516
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.14767861366272,"MANOVA",1,0.735814809799194,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.16733884811401,"MANOVA",1,0.716657638549805,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.18032193183899,"MANOVA",1,0.695361137390137,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.48669075965881,"MANOVA",1,0.730836391448975,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.16047716140747,"MANOVA",1,0.720875024795532,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",0.072,1.16808295249939,"MANOVA",0.063,0.807170152664185,0.9,13.3333333333333
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.09291696548462,"MANOVA",1,0.696837425231934,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.15104961395264,"MANOVA",1,0.733879089355469,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.17449355125427,"MANOVA",1,0.714131832122803,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.12622833251953,"MANOVA",1,0.719961404800415,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.13532447814941,"MANOVA",1,0.695235967636108,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",0.076,1.13521862030029,"MANOVA",0.053,0.859885931015015,2.3,35.6589147286822
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.14275360107422,"MANOVA",1,0.783228874206543,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.10843133926392,"MANOVA",1,0.703307151794434,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.08243203163147,"MANOVA",1,0.715298652648926,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.14109015464783,"MANOVA",1,0.76815128326416,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.18902111053467,"MANOVA",1,0.696980476379395,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",0.073,1.18776822090149,"MANOVA",0.06,0.798105478286743,1.3,19.5488721804511
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.1188759803772,"MANOVA",1,0.738140344619751,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.07874870300293,"MANOVA",1,0.693196058273315,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.12708759307861,"MANOVA",1,0.71304988861084,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.2523934841156,"MANOVA",1,0.684471607208252,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.11907625198364,"MANOVA",1,0.745107889175415,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",0.063,1.15418457984924,"MANOVA",0.058,0.768550395965576,0.5,8.26446280991735
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.55172061920166,"MANOVA",1,0.675084829330444,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.09624195098877,"MANOVA",1,0.693016529083252,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.14704895019531,"MANOVA",1,0.713823556900024,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.24518871307373,"MANOVA",1,0.703539848327637,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.33990812301636,"MANOVA",1,0.722724676132202,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",0.07,1.19870543479919,"MANOVA",0.059,0.746209144592285,1.1,17.0542635658915
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.24439430236816,"MANOVA",1,0.696876049041748,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.20461797714233,"MANOVA",1,0.719106197357178,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.29185175895691,"MANOVA",1,0.69782829284668,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10520124435425,"MANOVA",1,0.793519258499146,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10675096511841,"MANOVA",1,0.671639442443848,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",0.08,1.20355725288391,"MANOVA",0.065,0.800796985626221,1.5,20.6896551724138
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.56290698051453,"MANOVA",1,0.670266389846802,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.07920384407043,"MANOVA",1,0.73803186416626,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.09665107727051,"MANOVA",1,0.690714120864868,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.08710503578186,"MANOVA",1,0.695093393325806,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09103560447693,"MANOVA",1,0.833063840866089,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",0.081,1.15121960639954,"MANOVA",0.057,0.781303882598877,2.4,34.7826086956522
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09552431106567,"MANOVA",1,0.710669994354248,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.10926461219788,"MANOVA",1,0.709099054336548,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.15997982025146,"MANOVA",1,0.711399555206299,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.23412537574768,"MANOVA",1,0.768206357955933,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.09175133705139,"MANOVA",1,0.694998741149902,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",0.078,1.1450207233429,"MANOVA",0.068,0.759054660797119,1,13.6986301369863
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.11398959159851,"MANOVA",1,0.738300085067749,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.13095045089722,"MANOVA",1,0.688926696777344,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.05861687660217,"MANOVA",1,0.762023448944092,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.24724984169006,"MANOVA",1,0.697681427001953,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.11881422996521,"MANOVA",1,0.713167905807495,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",0.073,1.15206718444824,"MANOVA",0.07,0.804197788238525,0.299999999999999,4.19580419580418
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.16312003135681,"MANOVA",1,0.731644630432129,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.08888840675354,"MANOVA",1,0.71284818649292,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.10638761520386,"MANOVA",1,0.715873718261719,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.30840301513672,"MANOVA",1,0.745708703994751,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.24630761146545,"MANOVA",1,0.713019371032715,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",0.077,1.10460925102234,"MANOVA",0.061,0.759875774383545,1.6,23.1884057971014
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.36364030838013,"MANOVA",1,0.746383666992188,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.17048978805542,"MANOVA",1,0.694823503494263,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.12914323806763,"MANOVA",1,0.692624092102051,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.12439680099487,"MANOVA",1,0.695955753326416,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09050703048706,"MANOVA",1,0.761024951934814,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",0.091,1.14462113380432,"MANOVA",0.072,0.779080867767334,1.9,23.3128834355828
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.10402822494507,"MANOVA",1,0.710725545883179,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.10914921760559,"MANOVA",1,0.785747766494751,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09832191467285,"MANOVA",1,1.09029817581177,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.16738414764404,"MANOVA",1,0.742971181869507,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.06992149353027,"MANOVA",1,0.848206996917725,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",0.095,1.14207696914673,"MANOVA",0.071,0.798156261444092,2.4,28.9156626506024
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.06334924697876,"MANOVA",1,0.729592561721802,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.1071047782898,"MANOVA",1,0.671172618865967,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.12527132034302,"MANOVA",1,0.710250854492188,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.19999957084656,"MANOVA",1,0.7627854347229,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.14261603355408,"MANOVA",1,0.712555170059204,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",0.091,1.12562966346741,"MANOVA",0.072,0.779526233673096,1.9,23.3128834355828
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.07084798812866,"MANOVA",1,0.710282564163208,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.08060526847839,"MANOVA",1,0.72978663444519,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.09928274154663,"MANOVA",1,0.710192203521729,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.14935684204102,"MANOVA",1,0.724998950958252,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.11307907104492,"MANOVA",1,1.06974768638611,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",0.082,1.10377073287964,"MANOVA",0.074,0.778391361236572,0.800000000000001,10.2564102564103
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.15134239196777,"MANOVA",1,0.710494756698608,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.24439930915833,"MANOVA",1,0.718729257583618,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.06969165802002,"MANOVA",1,0.711902856826782,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.40141868591309,"MANOVA",1,0.73123574256897,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.30579733848572,"MANOVA",1,0.743913888931274,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",0.089,1.15360403060913,"MANOVA",0.069,0.783250331878662,2,25.3164556962025
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.28341126441956,"MANOVA",1,0.713602304458618,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.15624833106995,"MANOVA",1,0.70257830619812,0,0
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANTA",1,1.20089316368103,"MANOVA",1,0.696663618087769,0,0
