"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.766,1.08973956108093
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.071,1.14744639396667
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.766,1.08347845077515
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.772,1.08009719848633
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.77,1.09807348251343
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.682,1.1096408367157
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.685,1.21856164932251
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.062,1.12741756439209
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.681,1.13193416595459
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.681,1.11246180534363
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.684,1.06132984161377
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.976,1.10622382164001
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.975,1.16249990463257
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.072,1.24733066558838
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.974,1.09810853004456
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.978,1.09515261650085
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.975,1.11622095108032
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.969,1.10376048088074
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.967,1.16495513916016
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.066,1.14998555183411
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.97,1.05960273742676
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.972,1.12604784965515
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.965,1.07943987846375
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.944,1.12298774719238
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.939,1.10660600662231
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.067,1.16093754768372
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.941,1.10510039329529
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.942,1.10191416740417
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.937,1.18318486213684
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.884,1.13711380958557
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.885,1.11820840835571
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.077,1.17974328994751
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.886,1.1136474609375
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.886,1.10801076889038
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.882,1.20579242706299
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.834,1.13679480552673
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.828,1.47415709495544
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.072,1.12810254096985
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.834,1.11073875427246
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.832,1.08907961845398
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.827,1.06415843963623
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.999,1.10245728492737
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.997,1.14243865013123
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.075,1.1498122215271
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.997,1.11215901374817
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",1,1.10154485702515
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.999,1.07849359512329
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.21408581733704
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.10795068740845
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.073,1.21060061454773
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.08122396469116
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.11092758178711
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.998,1.11882996559143
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.981,1.10285258293152
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.98,1.11121773719788
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.069,1.12631988525391
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.981,1.1240246295929
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.981,1.1009886264801
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.98,1.05853748321533
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.96,1.18634700775146
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.957,1.15905141830444
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.08,1.1918511390686
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.958,1.06710267066956
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.961,1.11140537261963
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.961,1.12362241744995
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.923,1.11063504219055
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.92,1.11676049232483
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.075,1.15571999549866
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.921,1.09082293510437
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.923,1.11109709739685
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANTA",0.926,1.09025740623474
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",1,1.12922716140747
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",1,1.12575888633728
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",0.082,1.12422800064087
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",1,1.12682604789734
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",1,1.12140536308289
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANTA",1,1.07559132575989
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.14097285270691
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.11520147323608
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",0.085,1.25140118598938
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.10419631004333
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.07806086540222
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.11742639541626
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.997,1.12113356590271
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.997,1.08577561378479
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.077,1.22841262817383
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.997,1.14703679084778
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.997,1.10044741630554
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANTA",0.997,1.07699179649353
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.984,1.1500871181488
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.985,1.06921339035034
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.084,1.15166115760803
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.985,1.1798415184021
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.984,1.06514167785645
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANTA",0.985,1.10500311851501
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.973,1.11966633796692
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.972,1.12592768669128
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.081,1.13263320922852
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.973,1.11030387878418
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.973,1.14303207397461
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANTA",0.973,1.10604381561279
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.1149263381958
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.12038612365723
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",0.092,1.11752104759216
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10711860656738
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.09318780899048
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANTA",1,1.10727715492249
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09503245353699
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.08137273788452
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",0.092,1.2377438545227
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.07263541221619
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.10310244560242
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09205722808838
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.999,1.15948629379272
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.999,1.09836077690125
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.084,1.120609998703
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.999,1.11692476272583
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.999,1.07678818702698
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANTA",0.998,1.41987252235413
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.998,1.12419271469116
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.998,1.09874629974365
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.094,1.16030979156494
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.998,1.07641649246216
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.998,1.07490181922913
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANTA",0.997,1.11374282836914
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.991,1.13115358352661
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.989,1.09861135482788
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.087,1.12819981575012
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.991,1.21416354179382
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.991,1.09289860725403
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANTA",0.991,1.17917203903198
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.22797536849976
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.07431316375732
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",0.107,1.53820943832397
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.08960819244385
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.11422991752625
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANTA",1,1.08731245994568
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.11349034309387
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.08760619163513
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",0.1,1.13808536529541
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.16271328926086
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.1885347366333
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.07007837295532
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.14767646789551
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.08098673820496
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",0.096,1.50530624389648
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.10048532485962
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.07244515419006
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.0908567905426
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.20424675941467
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.10476589202881
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",0.106,1.18519759178162
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.08106422424316
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.09732007980347
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.09824657440186
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.998,1.49975252151489
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.998,1.38653421401978
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.105,1.2288978099823
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.998,1.30780911445618
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.998,1.32792806625366
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANTA",0.998,1.26421403884888
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANTA",1,1.27281594276428
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANTA",1,1.19401907920837
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANTA",0.119,1.16040754318237
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANTA",1,1.16144347190857
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANTA",1,1.10435819625854
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.4,1000,"MANTA",1,1.08217263221741
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.1511709690094
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.12500095367432
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANTA",0.109,1.26139640808105
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.12755990028381
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.0987446308136
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.4,1000,"MANTA",1,1.10927867889404
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.17759537696838
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.53249096870422
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANTA",0.114,1.19859671592712
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.17388606071472
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.14862251281738
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.4,1000,"MANTA",1,1.20958733558655
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.18831920623779
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.1766357421875
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANTA",0.118,1.20453238487244
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.16835927963257
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.20160984992981
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.4,1000,"MANTA",1,1.15863442420959
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.22336888313293
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.20704698562622
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.4,1000,"MANTA",0.12,1.20478296279907
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.4,1000,"MANTA",1,1.16747140884399
