"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.125,0.883233070373535
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.126,0.730816125869751
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.126,0.724493265151978
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.085,0.767385959625244
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.078,0.692945003509521
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.001,0.779477834701538
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.085,0.750424861907959
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.085,0.709388256072998
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.085,0.692061424255371
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.047,0.736668109893799
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.051,0.692822694778442
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANOVA",0,0.74127197265625
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.051,0.73364782333374
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.047,0.710551738739014
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.047,0.742220640182495
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.038,0.697862863540649
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.035,0.734961271286011
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANOVA",0,0.800012826919556
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.037,0.673066139221191
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.038,0.712160587310791
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.038,0.733960628509521
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANOVA",0.526,0.717336177825928
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANOVA",0.529,0.71605110168457
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANOVA",0,0.780767440795898
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANOVA",0.53,0.711067199707031
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANOVA",0.526,0.689675092697144
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANOVA",0.526,0.712166547775269
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANOVA",0.307,0.81151819229126
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANOVA",0.312,0.711745500564575
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANOVA",0,0.844621896743774
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANOVA",0.312,0.720746755599976
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANOVA",0.307,0.689926147460938
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANOVA",0.307,0.730077028274536
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANOVA",0.169,0.696998834609985
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANOVA",0.172,0.69285249710083
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANOVA",0.001,0.801321268081665
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANOVA",0.169,0.691261768341064
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANOVA",0.169,0.714677810668945
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANOVA",0.169,0.729875564575195
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.119,0.727777719497681
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.122,0.714486122131348
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0,0.778342008590698
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.12,0.709709644317627
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.119,0.843164682388306
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANOVA",0.119,0.760392189025879
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.085,0.696587562561035
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.077,0.716301441192627
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0,0.800734043121338
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.081,0.753755569458008
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.085,0.673815011978149
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANOVA",0.085,0.693478584289551
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.778,0.674450159072876
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.78,0.730157852172852
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0,0.779911994934082
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.782,0.729326248168945
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.778,0.806076765060425
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANOVA",0.778,0.690011501312256
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.552,0.73595118522644
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.542,0.712409257888794
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0,0.759879112243652
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.545,0.713975667953491
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.552,0.711210250854492
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANOVA",0.552,0.690114259719849
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.321,0.69810938835144
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.322,0.73334550857544
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.001,0.783564567565918
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.323,0.671538591384888
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.321,0.710819005966187
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANOVA",0.321,0.732167482376099
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.209,0.71680736541748
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.215,0.699572324752808
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.001,0.780346632003784
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.213,0.71200680732727
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.209,0.720369100570679
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANOVA",0.209,0.692285776138306
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.151,0.698668956756592
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.153,0.674915075302124
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0,0.783974885940552
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.153,0.71447229385376
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.151,0.671956300735474
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANOVA",0.151,0.818633794784546
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.925,0.675700426101685
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.919,0.712799787521362
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0,0.761082887649536
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.922,0.722012519836426
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.925,0.731272220611572
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANOVA",0.925,0.713557720184326
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.763,0.697287797927856
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.762,0.733102321624756
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0,0.781609535217285
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.763,0.733343362808228
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.763,0.671980381011963
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANOVA",0.763,0.734165906906128
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.521,0.719053506851196
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.518,0.732247114181519
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0,0.802050113677979
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.523,0.691442012786865
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.521,0.825726985931396
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANOVA",0.521,0.712231397628784
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.374,0.787972688674927
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.372,0.696001768112183
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.001,0.763064622879028
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.372,0.693694114685059
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.374,0.691877365112305
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANOVA",0.374,0.692081451416016
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.255,0.738638401031494
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.256,0.73589563369751
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0,0.782589673995972
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.256,0.673355579376221
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.255,0.732924699783325
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.24,1000,"MANOVA",0.255,0.712850570678711
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0.979,0.715144872665405
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0.974,0.691643953323364
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0,0.779579401016235
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0.978,0.710193395614624
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0.979,0.733928680419922
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.27,1000,"MANOVA",0.979,0.690258741378784
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.895,0.758237600326538
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.891,0.69275951385498
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.001,0.803187131881714
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.895,0.730188846588135
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.895,0.71147346496582
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.27,1000,"MANOVA",0.895,0.699896335601807
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.729,0.696875333786011
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.72,0.712542295455933
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.001,0.76266622543335
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.725,0.71237325668335
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.729,0.711647987365723
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.729,0.711686611175537
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.549,0.718031644821167
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.552,0.740467309951782
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.001,0.802764892578125
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.555,0.713785171508789
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.549,0.711994647979736
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.549,0.710910558700562
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.422,0.716521263122559
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.419,0.737348318099976
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0,0.876469135284424
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.422,0.713194608688354
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.422,0.714554071426392
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.422,0.713547706604004
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0.999,1.12146759033203
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0.997,0.696728706359863
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0,0.779717445373535
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0.998,0.784408569335938
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0.999,0.73409914970398
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.3,1000,"MANOVA",0.999,0.78980827331543
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.969,0.736188173294067
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.969,0.714404106140137
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.001,0.740038633346558
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.967,0.691504001617432
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.969,0.730904817581177
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.969,0.696567296981812
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.874,0.718623876571655
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.876,0.715439081192017
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.001,0.787045955657959
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.876,0.720254898071289
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.874,0.715351581573486
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.874,0.69747257232666
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.738,0.677283763885498
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.724,0.712610960006714
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.001,0.761640310287476
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.735,1.10005187988281
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.738,0.691458225250244
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.738,0.732386350631714
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.579,0.739665746688843
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.579,0.695096731185913
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0,0.800702333450317
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.579,0.711666584014893
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.579,0.718407869338989
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.579,0.723162889480591
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.695967197418213
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.833230972290039
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",0,0.780876636505127
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.690924167633057
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.691345930099487
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.730947732925415
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,1.10740375518799
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.731265544891357
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",0.001,0.779062509536743
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.712527275085449
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.715098142623901
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.716433763504028
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.979,0.677954912185669
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.975,0.736768960952759
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.001,0.780262470245361
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.978,0.736662149429321
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.979,0.713594436645508
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.979,0.712905883789062
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.929,0.698240518569946
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.929,0.714445352554321
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.001,0.801367282867432
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.929,0.671663761138916
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.929,0.762328624725342
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.929,0.731251001358032
"Datos sin transformar","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.845,0.699432849884033
"Transformación logarítmica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.836,0.719972133636475
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0,0.800453424453735
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.84,0.749714374542236
