"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0,1,NA,0.965,1.0683765411377,0.965,0.712773323059082,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.2,1,NA,0.949,1.09023308753967,0.891,0.728050231933594,5.79999999999999,6.30434782608695
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.4,1,NA,0.906,1.09236097335815,0.777,0.690290689468384,12.9,15.3297682709447
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.6,1,NA,0.849,1.10488104820251,0.665,0.694863796234131,18.4,24.3064729194188
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.2,0.8,1,NA,0.786,1.06373977661133,0.582,0.692723512649536,20.4,29.8245614035088
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0,1,NA,1,1.07804942131042,1,0.690131425857544,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.2,1,NA,1,1.0917055606842,1,0.672236919403076,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.4,1,NA,1,1.35104084014893,1,0.709484577178955,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.6,1,NA,1,1.09726643562317,1,0.691377878189087,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.4,0.8,1,NA,1,1.14041972160339,0.999,0.721983432769775,0.1,0.100050025012506
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0,1,NA,1,1.07228112220764,1,0.690097332000732,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.2,1,NA,1,1.10034203529358,1,0.694283485412598,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.4,1,NA,1,1.12584471702576,1,0.714292049407959,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.6,1,NA,1,1.10353755950928,1,0.709755897521973,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.6,0.8,1,NA,1,1.17666101455688,1,0.702721834182739,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0,1,NA,1,1.09274816513062,1,0.70896053314209,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.2,1,NA,1,1.10861897468567,1,0.689854621887207,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.4,1,NA,1,1.11108922958374,1,0.711899042129517,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.6,1,NA,1,1.10321140289307,1,0.690232038497925,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",0.8,0.8,1,NA,1,1.18646430969238,1,0.752516508102417,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0,1,NA,1,1.31481194496155,1,0.727468729019165,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.2,1,NA,1,1.096360206604,1,0.731579303741455,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.4,1,NA,1,1.13663339614868,1,0.710681915283203,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.6,1,NA,1,1.1117000579834,1,0.693918943405151,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"equal",1,0.8,1,NA,1,1.16663360595703,1,0.729631662368774,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0,1,NA,0.042,1.09251141548157,0.049,0.694834470748901,0.7,15.3846153846154
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.2,1,NA,0.043,1.08709764480591,0.049,0.675451278686523,0.6,13.0434782608696
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.4,1,NA,0.049,1.08986520767212,0.051,0.711107730865479,0.199999999999999,3.99999999999999
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.6,1,NA,0.047,1.08415484428406,0.05,0.704983949661255,0.3,6.18556701030928
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0,0.8,1,NA,0.047,1.10960078239441,0.051,0.710336685180664,0.4,8.16326530612244
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0,1,NA,1,1.09210729598999,1,0.70758056640625,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.2,1,NA,1,1.09621119499207,1,0.709444761276245,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.4,1,NA,1,1.14098787307739,1,0.7013840675354,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.6,1,NA,1,1.12035584449768,1,0.725121736526489,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.2,0.8,1,NA,1,1.17297911643982,1,0.961940050125122,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0,1,NA,1,1.09670114517212,1,0.70925235748291,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.2,1,NA,1,1.43155193328857,1,0.686480522155762,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.4,1,NA,1,1.12251281738281,1,0.676320552825928,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.6,1,NA,1,1.15097451210022,1,0.692737817764282,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.4,0.8,1,NA,1,1.25834631919861,1,0.688768863677979,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0,1,NA,1,1.07300400733948,1,0.713990449905396,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.2,1,NA,1,1.29704761505127,1,0.694978475570679,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.4,1,NA,1,1.04382824897766,1,0.703173875808716,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.6,1,NA,1,1.16221642494202,1,0.683881282806396,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.6,0.8,1,NA,1,1.24825429916382,1,0.680702686309814,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0,1,NA,1,1.07138776779175,1,0.68260908126831,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.2,1,NA,1,1.06044983863831,1,0.699121952056885,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.4,1,NA,1,1.09326887130737,1,0.683467388153076,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.6,1,NA,1,1.29600882530212,1,0.682772874832153,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",0.8,0.8,1,NA,1,1.22863411903381,1,0.679961919784546,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0,1,NA,1,1.06914567947388,1,0.806406259536743,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.2,1,NA,1,1.07362604141235,1,0.683481216430664,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.4,1,NA,1,1.12196040153503,1,0.681623458862305,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.6,1,NA,1,1.10126280784607,1,0.681947231292725,0,0
"Transformación logarítmica","mvnorm",0.05,1000,300,3,"unequal",1,0.8,1,NA,1,1.25144934654236,1,0.700109481811523,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0,1,NA,0.004,1.06576919555664,0.003,0.700302362442017,0.1,28.5714285714286
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.2,1,NA,0.01,1.433673620224,0.003,0.850844860076904,0.7,107.692307692308
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.4,1,NA,0.012,1.08303785324097,0.005,0.704299211502075,0.7,82.3529411764706
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.6,1,NA,0.012,1.08422517776489,0.005,0.696649312973022,0.7,82.3529411764706
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0,0.8,1,NA,0.012,1.06712055206299,0.007,0.698465585708618,0.5,52.6315789473684
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0,1,NA,0.904,1.04692673683167,0.892,0.698847055435181,1.2,1.33630289532294
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.2,1,NA,0.857,1.48437476158142,0.746,0.679975986480713,11.1,13.8490330630069
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.4,1,NA,0.767,1.05343103408813,0.55,0.683500289916992,21.7,32.953682611997
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.6,1,NA,0.65,1.07839393615723,0.418,0.662569284439087,23.2,43.4456928838951
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.2,0.8,1,NA,0.548,1.03787708282471,0.329,0.681995630264282,21.9,49.9429874572406
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0,1,NA,1,1.07881140708923,1,0.691298961639404,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.2,1,NA,1,1.06009244918823,1,0.685348033905029,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.4,1,NA,1,1.23803186416626,1,0.678853988647461,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.6,1,NA,1,1.04856419563293,0.999,0.674085855484009,0.1,0.100050025012506
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.4,0.8,1,NA,0.998,1.08086180686951,0.995,0.679724454879761,0.3,0.301053687907677
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0,1,NA,1,1.12347602844238,1,0.678616762161255,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.2,1,NA,1,1.07490134239197,1,0.684042930603027,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.4,1,NA,1,1.07263588905334,1,0.851746559143066,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.6,1,NA,1,1.05479192733765,1,0.679002046585083,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.6,0.8,1,NA,1,1.11190962791443,1,0.660592317581177,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0,1,NA,1,1.02465295791626,1,0.695599794387817,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.2,1,NA,1,1.22146725654602,1,0.677410840988159,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.4,1,NA,1,1.28086972236633,1,0.687340974807739,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.6,1,NA,1,1.07363104820251,1,0.674782991409302,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",0.8,0.8,1,NA,1,1.12156558036804,1,0.661209583282471,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0,1,NA,1,1.04699897766113,1,0.681430578231812,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.2,1,NA,1,1.04091596603394,1,0.674362659454346,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.4,1,NA,1,1.05792164802551,1,0.682860851287842,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.6,1,NA,1,1.21357989311218,1,0.681246757507324,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"equal",1,0.8,1,NA,1,1.11158132553101,1,0.678006410598755,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0,1,NA,0.008,1.08580899238586,0.003,0.85651421546936,0.5,90.9090909090909
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.2,1,NA,0.009,1.1083664894104,0.003,0.678537368774414,0.6,100
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.4,1,NA,0.011,1.03713655471802,0.005,0.655226707458496,0.6,75
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.6,1,NA,0.011,1.14194202423096,0.002,0.683979034423828,0.9,138.461538461538
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0,0.8,1,NA,0.012,1.23824620246887,0.002,0.697263956069946,1,142.857142857143
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0,1,NA,1,1.10398936271667,1,0.679805517196655,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.2,1,NA,1,1.08801341056824,1,0.69563627243042,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.4,1,NA,1,1.08875012397766,1,0.821801900863647,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.6,1,NA,1,1.40362930297852,0.999,0.65934419631958,0.1,0.100050025012506
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.2,0.8,1,NA,0.998,1.0855131149292,1,0.678167819976807,0.2,0.2002002002002
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0,1,NA,1,1.05425691604614,1,0.66377067565918,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.2,1,NA,1,1.05051732063293,1,0.661958694458008,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.4,1,NA,1,1.08850336074829,1,0.6663978099823,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.6,1,NA,1,1.11964464187622,1,0.661828994750977,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.4,0.8,1,NA,1,1.22997426986694,1,0.679714441299438,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0,1,NA,1,1.06282997131348,1,0.675922870635986,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.2,1,NA,1,1.04787015914917,1,0.679069519042969,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.4,1,NA,1,1.25,1,0.693887948989868,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.6,1,NA,1,1.0893919467926,1,0.693960905075073,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.6,0.8,1,NA,1,1.22382521629333,1,0.6941819190979,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0,1,NA,1,1.06781196594238,1,0.696182250976562,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.2,1,NA,1,1.08176350593567,1,0.863874197006226,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.4,1,NA,1,1.14412546157837,1,0.67670464515686,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.6,1,NA,1,1.09457349777222,1,0.678497552871704,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",0.8,0.8,1,NA,1,1.24368095397949,1,0.67823052406311,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0,1,NA,1,1.14682388305664,1,1.04344367980957,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.2,1,NA,1,1.08206152915955,1,0.694069147109985,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.4,1,NA,1,1.05550479888916,1,0.678200960159302,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.6,1,NA,1,1.3887927532196,1,0.659149646759033,0,0
"Transformación logarítmica","mvnorm",0.01,1000,300,3,"unequal",1,0.8,1,NA,1,1.23926496505737,1,0.690530776977539,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0,1,NA,0,1.07509207725525,0,0.659486532211304,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.2,1,NA,0,1.44802498817444,0,0.8505539894104,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.4,1,NA,0,1.07637023925781,0,0.676756858825684,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.6,1,NA,0.001,1.05843591690063,0,0.77881646156311,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0,0.8,1,NA,0.001,1.34093976020813,0,0.68167781829834,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0,1,NA,0.733,1.42641282081604,0.698,0.829860925674438,3.5,4.89168413696716
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.2,1,NA,0.678,1.23951005935669,0.463,0.697655439376831,21.5,37.6862401402279
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.4,1,NA,0.489,1.15620684623718,0.258,0.701674222946167,23.1,61.8473895582329
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.6,1,NA,0.379,1.31175422668457,0.175,0.712532758712769,20.4,73.6462093862816
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.2,0.8,1,NA,0.285,1.09103989601135,0.131,0.695006608963013,15.4,74.0384615384615
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0,1,NA,1,1.09813070297241,1,0.703707456588745,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.2,1,NA,1,1.10883164405823,1,0.697018384933472,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.4,1,NA,1,1.15582418441772,0.998,0.677490949630737,0.2,0.2002002002002
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.6,1,NA,0.998,1.14288401603699,0.988,0.643172979354858,1,1.00704934541793
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.4,0.8,1,NA,0.995,1.1542341709137,0.956,0.681940793991089,3.9,3.99794976934906
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0,1,NA,1,1.07273411750793,1,0.655661821365356,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.2,1,NA,1,1.08096075057983,1,0.676579236984253,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.4,1,NA,1,1.02861094474792,1,0.679199695587158,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.6,1,NA,1,1.06418776512146,1,0.700369119644165,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.6,0.8,1,NA,1,1.11344528198242,1,0.677928686141968,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.8,0,1,NA,1,1.0437638759613,1,0.67700982093811,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.8,0.2,1,NA,1,1.07523393630981,1,0.845118284225464,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.8,0.4,1,NA,1,1.02738070487976,1,0.676618099212646,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.8,0.6,1,NA,1,1.07209348678589,1,0.863166570663452,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",0.8,0.8,1,NA,1,1.32443499565125,1,0.692763805389404,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0,1,NA,1,1.05953288078308,1,0.843458414077759,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0.2,1,NA,1,1.12578368186951,1,0.661443948745728,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0.4,1,NA,1,1.37043023109436,1,0.697868824005127,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.3049111366272,1,0.681568622589111,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.09763598442078,1,0.695865392684937,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0,0,1,NA,0.001,1.05971097946167,0,0.694345712661743,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0,0.2,1,NA,0.001,1.06614398956299,0,0.683087348937988,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0,0.4,1,NA,0.001,1.06231665611267,0,0.676965951919556,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0,0.6,1,NA,0,1.05104851722717,0,0.695835828781128,0,NA
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0,0.8,1,NA,0.001,1.50876593589783,0,0.647583961486816,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.2,0,1,NA,1,1.0613157749176,1,0.777835369110107,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.2,1,NA,0.999,1.13706421852112,1,0.660605907440186,0.1,0.100050025012506
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.4,1,NA,0.998,1.17225527763367,0.999,1.04490923881531,0.1,0.100150225338007
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.6,1,NA,0.985,1.09276843070984,0.994,0.694790124893188,0.900000000000001,0.909550277918141
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.2,0.8,1,NA,0.956,1.12148690223694,0.997,0.696112871170044,4.1,4.19866871479775
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.4,0,1,NA,1,1.0204746723175,1,0.670562505722046,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.2,1,NA,1,1.05089092254639,1,0.677351951599121,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.4,1,NA,1,1.07919812202454,1,0.661565542221069,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.6,1,NA,1,1.08231139183044,1,0.756272315979004,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.4,0.8,1,NA,1,1.22689914703369,1,0.69489336013794,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.6,0,1,NA,1,1.04331851005554,1,0.772851467132568,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.2,1,NA,1,1.0644383430481,1,0.683299541473389,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.4,1,NA,1,1.23095893859863,1,0.695245265960693,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.6,1,NA,1,1.07641577720642,1,0.678152084350586,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.6,0.8,1,NA,1,1.29914784431458,1,0.691694736480713,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.8,0,1,NA,1,1.07979416847229,1,0.677849769592285,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.2,1,NA,1,1.0683901309967,1,0.68056058883667,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.4,1,NA,1,1.09410905838013,1,0.691962242126465,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.6,1,NA,1,1.08990049362183,1,0.741888761520386,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",0.8,0.8,1,NA,1,1.62831020355225,1,0.672323942184448,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",1,0,1,NA,1,1.06709384918213,1,0.677503108978271,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.08907699584961,1,0.754797220230103,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",1,0.4,1,NA,1,1.44616317749023,1,0.705411195755005,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",1,0.6,1,NA,1,1.11087155342102,1,0.696744203567505,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,3,"unequal",1,0.8,1,NA,1,1.26648330688477,1,0.692286968231201,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0,0,1,NA,0.047,1.09710335731506,0.052,0.683053731918335,0.5,10.1010101010101
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0,0.2,1,NA,0.04,1.09409189224243,0.051,1.46694016456604,1.1,24.1758241758242
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0,0.4,1,NA,0.042,1.10710763931274,0.051,0.706360101699829,0.9,19.3548387096774
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0,0.6,1,NA,0.048,1.10052156448364,0.051,0.667344808578491,0.3,6.06060606060605
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0,0.8,1,NA,0.048,1.30908370018005,0.051,0.701830148696899,0.3,6.06060606060605
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.2,0,1,NA,0.964,1.40468645095825,0.966,0.685021877288818,0.2,0.207253886010363
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.2,0.2,1,NA,0.948,1.07824540138245,0.89,0.70543622970581,5.79999999999999,6.31120783460282
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.2,0.4,1,NA,0.909,1.07679605484009,0.778,0.921323299407959,13.1,15.5305275637226
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.2,0.6,1,NA,0.849,1.09646439552307,0.663,0.717493772506714,18.6,24.6031746031746
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.2,0.8,1,NA,0.792,1.33250331878662,0.576,0.703195095062256,21.6,31.5789473684211
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.4,0,1,NA,1,1.07772445678711,1,0.725472450256348,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.4,0.2,1,NA,1,1.11213254928589,1,0.701579809188843,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.4,0.4,1,NA,1,1.11581945419312,1,0.702301502227783,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.4,0.6,1,NA,1,1.10121941566467,1,0.68490481376648,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.4,0.8,1,NA,1,1.13885068893433,0.999,0.710908889770508,0.1,0.100050025012506
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.6,0,1,NA,1,1.37919092178345,1,0.706013917922974,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.6,0.2,1,NA,1,1.08582472801208,1,0.707376956939697,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.6,0.4,1,NA,1,1.0876944065094,1,0.690152168273926,0,0
